row,decimal,fitness,bitstring
41537,41536,4.00000000,1010001001000000
41601,41600,4.00000000,1010001010000000
41729,41728,4.00000000,1010001100000000
41984,41983,4.00000000,1010001111111111
41986,41985,4.00000000,1010010000000001
41987,41986,4.00000000,1010010000000010
41989,41988,4.00000000,1010010000000100
41993,41992,4.00000000,1010010000001000
42001,42000,4.00000000,1010010000010000
42017,42016,4.00000000,1010010000100000
42049,42048,4.00000000,1010010001000000
42113,42112,4.00000000,1010010010000000
42241,42240,4.00000000,1010010100000000
42496,42495,4.00000000,1010010111111111
42497,42496,4.00000000,1010011000000000
42752,42751,4.00000000,1010011011111111
42880,42879,4.00000000,1010011101111111
42944,42943,4.00000000,1010011110111111
42976,42975,4.00000000,1010011111011111
42992,42991,4.00000000,1010011111101111
43000,42999,4.00000000,1010011111110111
43004,43003,4.00000000,1010011111111011
43006,43005,4.00000000,1010011111111101
43007,43006,4.00000000,1010011111111110
43010,43009,4.00000000,1010100000000001
43011,43010,4.00000000,1010100000000010
43013,43012,4.00000000,1010100000000100
43017,43016,4.00000000,1010100000001000
43025,43024,4.00000000,1010100000010000
43041,43040,4.00000000,1010100000100000
43073,43072,4.00000000,1010100001000000
43137,43136,4.00000000,1010100010000000
43265,43264,4.00000000,1010100100000000
43520,43519,4.00000000,1010100111111111
43521,43520,4.00000000,1010101000000000
43776,43775,4.00000000,1010101011111111
43904,43903,4.00000000,1010101101111111
43968,43967,4.00000000,1010101110111111
44000,43999,4.00000000,1010101111011111
44016,44015,4.00000000,1010101111101111
44024,44023,4.00000000,1010101111110111
44028,44027,4.00000000,1010101111111011
44030,44029,4.00000000,1010101111111101
44031,44030,4.00000000,1010101111111110
44033,44032,4.00000000,1010110000000000
44288,44287,4.00000000,1010110011111111
44416,44415,4.00000000,1010110101111111
44480,44479,4.00000000,1010110110111111
44512,44511,4.00000000,1010110111011111
44528,44527,4.00000000,1010110111101111
44536,44535,4.00000000,1010110111110111
44540,44539,4.00000000,1010110111111011
44542,44541,4.00000000,1010110111111101
44543,44542,4.00000000,1010110111111110
44672,44671,4.00000000,1010111001111111
44736,44735,4.00000000,1010111010111111
44768,44767,4.00000000,1010111011011111
44784,44783,4.00000000,1010111011101111
44792,44791,4.00000000,1010111011110111
44796,44795,4.00000000,1010111011111011
44798,44797,4.00000000,1010111011111101
44799,44798,4.00000000,1010111011111110
44864,44863,4.00000000,1010111100111111
44896,44895,4.00000000,1010111101011111
44912,44911,4.00000000,1010111101101111
44920,44919,4.00000000,1010111101110111
44924,44923,4.00000000,1010111101111011
44926,44925,4.00000000,1010111101111101
44927,44926,4.00000000,1010111101111110
44960,44959,4.00000000,1010111110011111
44976,44975,4.00000000,1010111110101111
44984,44983,4.00000000,1010111110110111
44988,44987,4.00000000,1010111110111011
44990,44989,4.00000000,1010111110111101
44991,44990,4.00000000,1010111110111110
45008,45007,4.00000000,1010111111001111
45016,45015,4.00000000,1010111111010111
45020,45019,4.00000000,1010111111011011
45022,45021,4.00000000,1010111111011101
45023,45022,4.00000000,1010111111011110
45032,45031,4.00000000,1010111111100111
45036,45035,4.00000000,1010111111101011
45038,45037,4.00000000,1010111111101101
45039,45038,4.00000000,1010111111101110
45044,45043,4.00000000,1010111111110011
45046,45045,4.00000000,1010111111110101
45047,45046,4.00000000,1010111111110110
45050,45049,4.00000000,1010111111111001
45051,45050,4.00000000,1010111111111010
45053,45052,4.00000000,1010111111111100
45058,45057,4.00000000,1011000000000001
45059,45058,4.00000000,1011000000000010
45061,45060,4.00000000,1011000000000100
45065,45064,4.00000000,1011000000001000
45073,45072,4.00000000,1011000000010000
45089,45088,4.00000000,1011000000100000
45121,45120,4.00000000,1011000001000000
45185,45184,4.00000000,1011000010000000
45313,45312,4.00000000,1011000100000000
45568,45567,4.00000000,1011000111111111
45569,45568,4.00000000,1011001000000000
45824,45823,4.00000000,1011001011111111
45952,45951,4.00000000,1011001101111111
46016,46015,4.00000000,1011001110111111
46048,46047,4.00000000,1011001111011111
46064,46063,4.00000000,1011001111101111
46072,46071,4.00000000,1011001111110111
46076,46075,4.00000000,1011001111111011
46078,46077,4.00000000,1011001111111101
46079,46078,4.00000000,1011001111111110
46081,46080,4.00000000,1011010000000000
46336,46335,4.00000000,1011010011111111
46464,46463,4.00000000,1011010101111111
46528,46527,4.00000000,1011010110111111
46560,46559,4.00000000,1011010111011111
46576,46575,4.00000000,1011010111101111
46584,46583,4.00000000,1011010111110111
46588,46587,4.00000000,1011010111111011
46590,46589,4.00000000,1011010111111101
46591,46590,4.00000000,1011010111111110
46720,46719,4.00000000,1011011001111111
46784,46783,4.00000000,1011011010111111
46816,46815,4.00000000,1011011011011111
46832,46831,4.00000000,1011011011101111
46840,46839,4.00000000,1011011011110111
46844,46843,4.00000000,1011011011111011
46846,46845,4.00000000,1011011011111101
46847,46846,4.00000000,1011011011111110
46912,46911,4.00000000,1011011100111111
46944,46943,4.00000000,1011011101011111
46960,46959,4.00000000,1011011101101111
46968,46967,4.00000000,1011011101110111
46972,46971,4.00000000,1011011101111011
46974,46973,4.00000000,1011011101111101
46975,46974,4.00000000,1011011101111110
47008,47007,4.00000000,1011011110011111
47024,47023,4.00000000,1011011110101111
47032,47031,4.00000000,1011011110110111
47036,47035,4.00000000,1011011110111011
47038,47037,4.00000000,1011011110111101
47039,47038,4.00000000,1011011110111110
47056,47055,4.00000000,1011011111001111
47064,47063,4.00000000,1011011111010111
47068,47067,4.00000000,1011011111011011
47070,47069,4.00000000,1011011111011101
47071,47070,4.00000000,1011011111011110
47080,47079,4.00000000,1011011111100111
47084,47083,4.00000000,1011011111101011
47086,47085,4.00000000,1011011111101101
47087,47086,4.00000000,1011011111101110
47092,47091,4.00000000,1011011111110011
47094,47093,4.00000000,1011011111110101
47095,47094,4.00000000,1011011111110110
47098,47097,4.00000000,1011011111111001
47099,47098,4.00000000,1011011111111010
47101,47100,4.00000000,1011011111111100
47105,47104,4.00000000,1011100000000000
47360,47359,4.00000000,1011100011111111
47488,47487,4.00000000,1011100101111111
47552,47551,4.00000000,1011100110111111
47584,47583,4.00000000,1011100111011111
47600,47599,4.00000000,1011100111101111
47608,47607,4.00000000,1011100111110111
47612,47611,4.00000000,1011100111111011
47614,47613,4.00000000,1011100111111101
47615,47614,4.00000000,1011100111111110
47744,47743,4.00000000,1011101001111111
47808,47807,4.00000000,1011101010111111
47840,47839,4.00000000,1011101011011111
47856,47855,4.00000000,1011101011101111
47864,47863,4.00000000,1011101011110111
47868,47867,4.00000000,1011101011111011
47870,47869,4.00000000,1011101011111101
47871,47870,4.00000000,1011101011111110
47936,47935,4.00000000,1011101100111111
47968,47967,4.00000000,1011101101011111
47984,47983,4.00000000,1011101101101111
47992,47991,4.00000000,1011101101110111
47996,47995,4.00000000,1011101101111011
47998,47997,4.00000000,1011101101111101
47999,47998,4.00000000,1011101101111110
48032,48031,4.00000000,1011101110011111
48048,48047,4.00000000,1011101110101111
48056,48055,4.00000000,1011101110110111
48060,48059,4.00000000,1011101110111011
48062,48061,4.00000000,1011101110111101
48063,48062,4.00000000,1011101110111110
48080,48079,4.00000000,1011101111001111
48088,48087,4.00000000,1011101111010111
48092,48091,4.00000000,1011101111011011
48094,48093,4.00000000,1011101111011101
48095,48094,4.00000000,1011101111011110
48104,48103,4.00000000,1011101111100111
48108,48107,4.00000000,1011101111101011
48110,48109,4.00000000,1011101111101101
48111,48110,4.00000000,1011101111101110
48116,48115,4.00000000,1011101111110011
48118,48117,4.00000000,1011101111110101
48119,48118,4.00000000,1011101111110110
48122,48121,4.00000000,1011101111111001
48123,48122,4.00000000,1011101111111010
48125,48124,4.00000000,1011101111111100
48256,48255,4.00000000,1011110001111111
48320,48319,4.00000000,1011110010111111
48352,48351,4.00000000,1011110011011111
48368,48367,4.00000000,1011110011101111
48376,48375,4.00000000,1011110011110111
48380,48379,4.00000000,1011110011111011
48382,48381,4.00000000,1011110011111101
48383,48382,4.00000000,1011110011111110
48448,48447,4.00000000,1011110100111111
48480,48479,4.00000000,1011110101011111
48496,48495,4.00000000,1011110101101111
48504,48503,4.00000000,1011110101110111
48508,48507,4.00000000,1011110101111011
48510,48509,4.00000000,1011110101111101
48511,48510,4.00000000,1011110101111110
48544,48543,4.00000000,1011110110011111
48560,48559,4.00000000,1011110110101111
48568,48567,4.00000000,1011110110110111
48572,48571,4.00000000,1011110110111011
48574,48573,4.00000000,1011110110111101
48575,48574,4.00000000,1011110110111110
48592,48591,4.00000000,1011110111001111
48600,48599,4.00000000,1011110111010111
48604,48603,4.00000000,1011110111011011
48606,48605,4.00000000,1011110111011101
48607,48606,4.00000000,1011110111011110
48616,48615,4.00000000,1011110111100111
48620,48619,4.00000000,1011110111101011
48622,48621,4.00000000,1011110111101101
48623,48622,4.00000000,1011110111101110
48628,48627,4.00000000,1011110111110011
48630,48629,4.00000000,1011110111110101
48631,48630,4.00000000,1011110111110110
48634,48633,4.00000000,1011110111111001
48635,48634,4.00000000,1011110111111010
48637,48636,4.00000000,1011110111111100
48704,48703,4.00000000,1011111000111111
48736,48735,4.00000000,1011111001011111
48752,48751,4.00000000,1011111001101111
48760,48759,4.00000000,1011111001110111
48764,48763,4.00000000,1011111001111011
48766,48765,4.00000000,1011111001111101
48767,48766,4.00000000,1011111001111110
48800,48799,4.00000000,1011111010011111
48816,48815,4.00000000,1011111010101111
48824,48823,4.00000000,1011111010110111
48828,48827,4.00000000,1011111010111011
48830,48829,4.00000000,1011111010111101
48831,48830,4.00000000,1011111010111110
48848,48847,4.00000000,1011111011001111
48856,48855,4.00000000,1011111011010111
48860,48859,4.00000000,1011111011011011
48862,48861,4.00000000,1011111011011101
48863,48862,4.00000000,1011111011011110
48872,48871,4.00000000,1011111011100111
48876,48875,4.00000000,1011111011101011
48878,48877,4.00000000,1011111011101101
48879,48878,4.00000000,1011111011101110
48884,48883,4.00000000,1011111011110011
48886,48885,4.00000000,1011111011110101
48887,48886,4.00000000,1011111011110110
48890,48889,4.00000000,1011111011111001
48891,48890,4.00000000,1011111011111010
48893,48892,4.00000000,1011111011111100
48928,48927,4.00000000,1011111100011111
48944,48943,4.00000000,1011111100101111
48952,48951,4.00000000,1011111100110111
48956,48955,4.00000000,1011111100111011
48958,48957,4.00000000,1011111100111101
48959,48958,4.00000000,1011111100111110
48976,48975,4.00000000,1011111101001111
48984,48983,4.00000000,1011111101010111
48988,48987,4.00000000,1011111101011011
48990,48989,4.00000000,1011111101011101
48991,48990,4.00000000,1011111101011110
49000,48999,4.00000000,1011111101100111
49004,49003,4.00000000,1011111101101011
49006,49005,4.00000000,1011111101101101
49007,49006,4.00000000,1011111101101110
49012,49011,4.00000000,1011111101110011
49014,49013,4.00000000,1011111101110101
49015,49014,4.00000000,1011111101110110
49018,49017,4.00000000,1011111101111001
49019,49018,4.00000000,1011111101111010
49021,49020,4.00000000,1011111101111100
49040,49039,4.00000000,1011111110001111
49048,49047,4.00000000,1011111110010111
49052,49051,4.00000000,1011111110011011
49054,49053,4.00000000,1011111110011101
49055,49054,4.00000000,1011111110011110
49064,49063,4.00000000,1011111110100111
49068,49067,4.00000000,1011111110101011
49070,49069,4.00000000,1011111110101101
49071,49070,4.00000000,1011111110101110
49076,49075,4.00000000,1011111110110011
49078,49077,4.00000000,1011111110110101
49079,49078,4.00000000,1011111110110110
49082,49081,4.00000000,1011111110111001
49083,49082,4.00000000,1011111110111010
49085,49084,4.00000000,1011111110111100
49096,49095,4.00000000,1011111111000111
49100,49099,4.00000000,1011111111001011
49102,49101,4.00000000,1011111111001101
49103,49102,4.00000000,1011111111001110
49108,49107,4.00000000,1011111111010011
49110,49109,4.00000000,1011111111010101
49111,49110,4.00000000,1011111111010110
49114,49113,4.00000000,1011111111011001
49115,49114,4.00000000,1011111111011010
49117,49116,4.00000000,1011111111011100
49124,49123,4.00000000,1011111111100011
49126,49125,4.00000000,1011111111100101
49127,49126,4.00000000,1011111111100110
49130,49129,4.00000000,1011111111101001
49131,49130,4.00000000,1011111111101010
49133,49132,4.00000000,1011111111101100
49138,49137,4.00000000,1011111111110001
49139,49138,4.00000000,1011111111110010
49141,49140,4.00000000,1011111111110100
49145,49144,4.00000000,1011111111111000
49156,49155,4.00000000,1100000000000011
49158,49157,4.00000000,1100000000000101
49159,49158,4.00000000,1100000000000110
49162,49161,4.00000000,1100000000001001
49163,49162,4.00000000,1100000000001010
49165,49164,4.00000000,1100000000001100
49170,49169,4.00000000,1100000000010001
49171,49170,4.00000000,1100000000010010
49173,49172,4.00000000,1100000000010100
49177,49176,4.00000000,1100000000011000
49186,49185,4.00000000,1100000000100001
49187,49186,4.00000000,1100000000100010
49189,49188,4.00000000,1100000000100100
49193,49192,4.00000000,1100000000101000
49201,49200,4.00000000,1100000000110000
49218,49217,4.00000000,1100000001000001
49219,49218,4.00000000,1100000001000010
49221,49220,4.00000000,1100000001000100
49225,49224,4.00000000,1100000001001000
49233,49232,4.00000000,1100000001010000
49249,49248,4.00000000,1100000001100000
49282,49281,4.00000000,1100000010000001
49283,49282,4.00000000,1100000010000010
49285,49284,4.00000000,1100000010000100
49289,49288,4.00000000,1100000010001000
49297,49296,4.00000000,1100000010010000
49313,49312,4.00000000,1100000010100000
49345,49344,4.00000000,1100000011000000
49410,49409,4.00000000,1100000100000001
49411,49410,4.00000000,1100000100000010
49413,49412,4.00000000,1100000100000100
49417,49416,4.00000000,1100000100001000
49425,49424,4.00000000,1100000100010000
49441,49440,4.00000000,1100000100100000
49473,49472,4.00000000,1100000101000000
49537,49536,4.00000000,1100000110000000
49666,49665,4.00000000,1100001000000001
49667,49666,4.00000000,1100001000000010
49669,49668,4.00000000,1100001000000100
49673,49672,4.00000000,1100001000001000
49681,49680,4.00000000,1100001000010000
49697,49696,4.00000000,1100001000100000
49729,49728,4.00000000,1100001001000000
49793,49792,4.00000000,1100001010000000
49921,49920,4.00000000,1100001100000000
50176,50175,4.00000000,1100001111111111
50178,50177,4.00000000,1100010000000001
50179,50178,4.00000000,1100010000000010
50181,50180,4.00000000,1100010000000100
50185,50184,4.00000000,1100010000001000
50193,50192,4.00000000,1100010000010000
50209,50208,4.00000000,1100010000100000
50241,50240,4.00000000,1100010001000000
50305,50304,4.00000000,1100010010000000
50433,50432,4.00000000,1100010100000000
50688,50687,4.00000000,1100010111111111
50689,50688,4.00000000,1100011000000000
50944,50943,4.00000000,1100011011111111
51072,51071,4.00000000,1100011101111111
51136,51135,4.00000000,1100011110111111
51168,51167,4.00000000,1100011111011111
51184,51183,4.00000000,1100011111101111
51192,51191,4.00000000,1100011111110111
51196,51195,4.00000000,1100011111111011
51198,51197,4.00000000,1100011111111101
51199,51198,4.00000000,1100011111111110
51202,51201,4.00000000,1100100000000001
51203,51202,4.00000000,1100100000000010
51205,51204,4.00000000,1100100000000100
51209,51208,4.00000000,1100100000001000
51217,51216,4.00000000,1100100000010000
51233,51232,4.00000000,1100100000100000
51265,51264,4.00000000,1100100001000000
51329,51328,4.00000000,1100100010000000
51457,51456,4.00000000,1100100100000000
51712,51711,4.00000000,1100100111111111
51713,51712,4.00000000,1100101000000000
51968,51967,4.00000000,1100101011111111
52096,52095,4.00000000,1100101101111111
52160,52159,4.00000000,1100101110111111
52192,52191,4.00000000,1100101111011111
52208,52207,4.00000000,1100101111101111
52216,52215,4.00000000,1100101111110111
52220,52219,4.00000000,1100101111111011
52222,52221,4.00000000,1100101111111101
52223,52222,4.00000000,1100101111111110
52225,52224,4.00000000,1100110000000000
52480,52479,4.00000000,1100110011111111
52608,52607,4.00000000,1100110101111111
52672,52671,4.00000000,1100110110111111
52704,52703,4.00000000,1100110111011111
52720,52719,4.00000000,1100110111101111
52728,52727,4.00000000,1100110111110111
52732,52731,4.00000000,1100110111111011
52734,52733,4.00000000,1100110111111101
52735,52734,4.00000000,1100110111111110
52864,52863,4.00000000,1100111001111111
52928,52927,4.00000000,1100111010111111
52960,52959,4.00000000,1100111011011111
52976,52975,4.00000000,1100111011101111
52984,52983,4.00000000,1100111011110111
52988,52987,4.00000000,1100111011111011
52990,52989,4.00000000,1100111011111101
52991,52990,4.00000000,1100111011111110
53056,53055,4.00000000,1100111100111111
53088,53087,4.00000000,1100111101011111
53104,53103,4.00000000,1100111101101111
53112,53111,4.00000000,1100111101110111
53116,53115,4.00000000,1100111101111011
53118,53117,4.00000000,1100111101111101
53119,53118,4.00000000,1100111101111110
53152,53151,4.00000000,1100111110011111
53168,53167,4.00000000,1100111110101111
53176,53175,4.00000000,1100111110110111
53180,53179,4.00000000,1100111110111011
53182,53181,4.00000000,1100111110111101
53183,53182,4.00000000,1100111110111110
53200,53199,4.00000000,1100111111001111
53208,53207,4.00000000,1100111111010111
53212,53211,4.00000000,1100111111011011
53214,53213,4.00000000,1100111111011101
53215,53214,4.00000000,1100111111011110
53224,53223,4.00000000,1100111111100111
53228,53227,4.00000000,1100111111101011
53230,53229,4.00000000,1100111111101101
53231,53230,4.00000000,1100111111101110
53236,53235,4.00000000,1100111111110011
53238,53237,4.00000000,1100111111110101
53239,53238,4.00000000,1100111111110110
53242,53241,4.00000000,1100111111111001
53243,53242,4.00000000,1100111111111010
53245,53244,4.00000000,1100111111111100
53250,53249,4.00000000,1101000000000001
53251,53250,4.00000000,1101000000000010
53253,53252,4.00000000,1101000000000100
53257,53256,4.00000000,1101000000001000
53265,53264,4.00000000,1101000000010000
53281,53280,4.00000000,1101000000100000
53313,53312,4.00000000,1101000001000000
53377,53376,4.00000000,1101000010000000
53505,53504,4.00000000,1101000100000000
53760,53759,4.00000000,1101000111111111
53761,53760,4.00000000,1101001000000000
54016,54015,4.00000000,1101001011111111
54144,54143,4.00000000,1101001101111111
54208,54207,4.00000000,1101001110111111
54240,54239,4.00000000,1101001111011111
54256,54255,4.00000000,1101001111101111
54264,54263,4.00000000,1101001111110111
54268,54267,4.00000000,1101001111111011
54270,54269,4.00000000,1101001111111101
54271,54270,4.00000000,1101001111111110
54273,54272,4.00000000,1101010000000000
54528,54527,4.00000000,1101010011111111
54656,54655,4.00000000,1101010101111111
54720,54719,4.00000000,1101010110111111
54752,54751,4.00000000,1101010111011111
54768,54767,4.00000000,1101010111101111
54776,54775,4.00000000,1101010111110111
54780,54779,4.00000000,1101010111111011
54782,54781,4.00000000,1101010111111101
54783,54782,4.00000000,1101010111111110
54912,54911,4.00000000,1101011001111111
54976,54975,4.00000000,1101011010111111
55008,55007,4.00000000,1101011011011111
55024,55023,4.00000000,1101011011101111
55032,55031,4.00000000,1101011011110111
55036,55035,4.00000000,1101011011111011
55038,55037,4.00000000,1101011011111101
55039,55038,4.00000000,1101011011111110
55104,55103,4.00000000,1101011100111111
55136,55135,4.00000000,1101011101011111
55152,55151,4.00000000,1101011101101111
55160,55159,4.00000000,1101011101110111
55164,55163,4.00000000,1101011101111011
55166,55165,4.00000000,1101011101111101
55167,55166,4.00000000,1101011101111110
55200,55199,4.00000000,1101011110011111
55216,55215,4.00000000,1101011110101111
55224,55223,4.00000000,1101011110110111
55228,55227,4.00000000,1101011110111011
55230,55229,4.00000000,1101011110111101
55231,55230,4.00000000,1101011110111110
55248,55247,4.00000000,1101011111001111
55256,55255,4.00000000,1101011111010111
55260,55259,4.00000000,1101011111011011
55262,55261,4.00000000,1101011111011101
55263,55262,4.00000000,1101011111011110
55272,55271,4.00000000,1101011111100111
55276,55275,4.00000000,1101011111101011
55278,55277,4.00000000,1101011111101101
55279,55278,4.00000000,1101011111101110
55284,55283,4.00000000,1101011111110011
55286,55285,4.00000000,1101011111110101
55287,55286,4.00000000,1101011111110110
55290,55289,4.00000000,1101011111111001
55291,55290,4.00000000,1101011111111010
55293,55292,4.00000000,1101011111111100
55297,55296,4.00000000,1101100000000000
55552,55551,4.00000000,1101100011111111
55680,55679,4.00000000,1101100101111111
55744,55743,4.00000000,1101100110111111
55776,55775,4.00000000,1101100111011111
55792,55791,4.00000000,1101100111101111
55800,55799,4.00000000,1101100111110111
55804,55803,4.00000000,1101100111111011
55806,55805,4.00000000,1101100111111101
55807,55806,4.00000000,1101100111111110
55936,55935,4.00000000,1101101001111111
56000,55999,4.00000000,1101101010111111
56032,56031,4.00000000,1101101011011111
56048,56047,4.00000000,1101101011101111
56056,56055,4.00000000,1101101011110111
56060,56059,4.00000000,1101101011111011
56062,56061,4.00000000,1101101011111101
56063,56062,4.00000000,1101101011111110
56128,56127,4.00000000,1101101100111111
56160,56159,4.00000000,1101101101011111
56176,56175,4.00000000,1101101101101111
56184,56183,4.00000000,1101101101110111
56188,56187,4.00000000,1101101101111011
56190,56189,4.00000000,1101101101111101
56191,56190,4.00000000,1101101101111110
56224,56223,4.00000000,1101101110011111
56240,56239,4.00000000,1101101110101111
56248,56247,4.00000000,1101101110110111
56252,56251,4.00000000,1101101110111011
56254,56253,4.00000000,1101101110111101
56255,56254,4.00000000,1101101110111110
56272,56271,4.00000000,1101101111001111
56280,56279,4.00000000,1101101111010111
56284,56283,4.00000000,1101101111011011
56286,56285,4.00000000,1101101111011101
56287,56286,4.00000000,1101101111011110
56296,56295,4.00000000,1101101111100111
56300,56299,4.00000000,1101101111101011
56302,56301,4.00000000,1101101111101101
56303,56302,4.00000000,1101101111101110
56308,56307,4.00000000,1101101111110011
56310,56309,4.00000000,1101101111110101
56311,56310,4.00000000,1101101111110110
56314,56313,4.00000000,1101101111111001
56315,56314,4.00000000,1101101111111010
56317,56316,4.00000000,1101101111111100
56448,56447,4.00000000,1101110001111111
56512,56511,4.00000000,1101110010111111
56544,56543,4.00000000,1101110011011111
56560,56559,4.00000000,1101110011101111
56568,56567,4.00000000,1101110011110111
56572,56571,4.00000000,1101110011111011
56574,56573,4.00000000,1101110011111101
56575,56574,4.00000000,1101110011111110
56640,56639,4.00000000,1101110100111111
56672,56671,4.00000000,1101110101011111
56688,56687,4.00000000,1101110101101111
56696,56695,4.00000000,1101110101110111
56700,56699,4.00000000,1101110101111011
56702,56701,4.00000000,1101110101111101
56703,56702,4.00000000,1101110101111110
56736,56735,4.00000000,1101110110011111
56752,56751,4.00000000,1101110110101111
56760,56759,4.00000000,1101110110110111
56764,56763,4.00000000,1101110110111011
56766,56765,4.00000000,1101110110111101
56767,56766,4.00000000,1101110110111110
56784,56783,4.00000000,1101110111001111
56792,56791,4.00000000,1101110111010111
56796,56795,4.00000000,1101110111011011
56798,56797,4.00000000,1101110111011101
56799,56798,4.00000000,1101110111011110
56808,56807,4.00000000,1101110111100111
56812,56811,4.00000000,1101110111101011
56814,56813,4.00000000,1101110111101101
56815,56814,4.00000000,1101110111101110
56820,56819,4.00000000,1101110111110011
56822,56821,4.00000000,1101110111110101
56823,56822,4.00000000,1101110111110110
56826,56825,4.00000000,1101110111111001
56827,56826,4.00000000,1101110111111010
56829,56828,4.00000000,1101110111111100
56896,56895,4.00000000,1101111000111111
56928,56927,4.00000000,1101111001011111
56944,56943,4.00000000,1101111001101111
56952,56951,4.00000000,1101111001110111
56956,56955,4.00000000,1101111001111011
56958,56957,4.00000000,1101111001111101
56959,56958,4.00000000,1101111001111110
56992,56991,4.00000000,1101111010011111
57008,57007,4.00000000,1101111010101111
57016,57015,4.00000000,1101111010110111
57020,57019,4.00000000,1101111010111011
57022,57021,4.00000000,1101111010111101
57023,57022,4.00000000,1101111010111110
57040,57039,4.00000000,1101111011001111
57048,57047,4.00000000,1101111011010111
57052,57051,4.00000000,1101111011011011
57054,57053,4.00000000,1101111011011101
57055,57054,4.00000000,1101111011011110
57064,57063,4.00000000,1101111011100111
57068,57067,4.00000000,1101111011101011
57070,57069,4.00000000,1101111011101101
57071,57070,4.00000000,1101111011101110
57076,57075,4.00000000,1101111011110011
57078,57077,4.00000000,1101111011110101
57079,57078,4.00000000,1101111011110110
57082,57081,4.00000000,1101111011111001
57083,57082,4.00000000,1101111011111010
57085,57084,4.00000000,1101111011111100
57120,57119,4.00000000,1101111100011111
57136,57135,4.00000000,1101111100101111
57144,57143,4.00000000,1101111100110111
57148,57147,4.00000000,1101111100111011
57150,57149,4.00000000,1101111100111101
57151,57150,4.00000000,1101111100111110
57168,57167,4.00000000,1101111101001111
57176,57175,4.00000000,1101111101010111
57180,57179,4.00000000,1101111101011011
57182,57181,4.00000000,1101111101011101
57183,57182,4.00000000,1101111101011110
57192,57191,4.00000000,1101111101100111
57196,57195,4.00000000,1101111101101011
57198,57197,4.00000000,1101111101101101
57199,57198,4.00000000,1101111101101110
57204,57203,4.00000000,1101111101110011
57206,57205,4.00000000,1101111101110101
57207,57206,4.00000000,1101111101110110
57210,57209,4.00000000,1101111101111001
57211,57210,4.00000000,1101111101111010
57213,57212,4.00000000,1101111101111100
57232,57231,4.00000000,1101111110001111
57240,57239,4.00000000,1101111110010111
57244,57243,4.00000000,1101111110011011
57246,57245,4.00000000,1101111110011101
57247,57246,4.00000000,1101111110011110
57256,57255,4.00000000,1101111110100111
57260,57259,4.00000000,1101111110101011
57262,57261,4.00000000,1101111110101101
57263,57262,4.00000000,1101111110101110
57268,57267,4.00000000,1101111110110011
57270,57269,4.00000000,1101111110110101
57271,57270,4.00000000,1101111110110110
57274,57273,4.00000000,1101111110111001
57275,57274,4.00000000,1101111110111010
57277,57276,4.00000000,1101111110111100
57288,57287,4.00000000,1101111111000111
57292,57291,4.00000000,1101111111001011
57294,57293,4.00000000,1101111111001101
57295,57294,4.00000000,1101111111001110
57300,57299,4.00000000,1101111111010011
57302,57301,4.00000000,1101111111010101
57303,57302,4.00000000,1101111111010110
57306,57305,4.00000000,1101111111011001
57307,57306,4.00000000,1101111111011010
57309,57308,4.00000000,1101111111011100
57316,57315,4.00000000,1101111111100011
57318,57317,4.00000000,1101111111100101
57319,57318,4.00000000,1101111111100110
57322,57321,4.00000000,1101111111101001
57323,57322,4.00000000,1101111111101010
57325,57324,4.00000000,1101111111101100
57330,57329,4.00000000,1101111111110001
57331,57330,4.00000000,1101111111110010
57333,57332,4.00000000,1101111111110100
57337,57336,4.00000000,1101111111111000
57346,57345,4.00000000,1110000000000001
57347,57346,4.00000000,1110000000000010
57349,57348,4.00000000,1110000000000100
57353,57352,4.00000000,1110000000001000
57361,57360,4.00000000,1110000000010000
57377,57376,4.00000000,1110000000100000
57409,57408,4.00000000,1110000001000000
57473,57472,4.00000000,1110000010000000
57601,57600,4.00000000,1110000100000000
57856,57855,4.00000000,1110000111111111
57857,57856,4.00000000,1110001000000000
58112,58111,4.00000000,1110001011111111
58240,58239,4.00000000,1110001101111111
58304,58303,4.00000000,1110001110111111
58336,58335,4.00000000,1110001111011111
58352,58351,4.00000000,1110001111101111
58360,58359,4.00000000,1110001111110111
58364,58363,4.00000000,1110001111111011
58366,58365,4.00000000,1110001111111101
58367,58366,4.00000000,1110001111111110
58369,58368,4.00000000,1110010000000000
58624,58623,4.00000000,1110010011111111
58752,58751,4.00000000,1110010101111111
58816,58815,4.00000000,1110010110111111
58848,58847,4.00000000,1110010111011111
58864,58863,4.00000000,1110010111101111
58872,58871,4.00000000,1110010111110111
58876,58875,4.00000000,1110010111111011
58878,58877,4.00000000,1110010111111101
58879,58878,4.00000000,1110010111111110
59008,59007,4.00000000,1110011001111111
59072,59071,4.00000000,1110011010111111
59104,59103,4.00000000,1110011011011111
59120,59119,4.00000000,1110011011101111
59128,59127,4.00000000,1110011011110111
59132,59131,4.00000000,1110011011111011
59134,59133,4.00000000,1110011011111101
59135,59134,4.00000000,1110011011111110
59200,59199,4.00000000,1110011100111111
59232,59231,4.00000000,1110011101011111
59248,59247,4.00000000,1110011101101111
59256,59255,4.00000000,1110011101110111
59260,59259,4.00000000,1110011101111011
59262,59261,4.00000000,1110011101111101
59263,59262,4.00000000,1110011101111110
59296,59295,4.00000000,1110011110011111
59312,59311,4.00000000,1110011110101111
59320,59319,4.00000000,1110011110110111
59324,59323,4.00000000,1110011110111011
59326,59325,4.00000000,1110011110111101
